313	4	314
315	4	287
316	4	215
317	4	81
318	4	319
320	4	314
321	4	26
322	4	323
324	4	26
325	4	250
326	4	215
327	4	328
329	4	314
330	4	250
331	4	323
332	4	333
334	4	323
335	4	323
336	4	26
337	4	323
338	4	323
339	4	297
340	4	297
341	4	323
342	4	323
343	4	26
344	4	323
345	4	323
346	4	26
347	4	250
348	4	349
350	4	351
352	4	323
353	4	26
354	4	26
355	4	323
356	4	250
357	4	358
359	4	323
360	4	26
361	4	351
362	4	26
363	4	26
364	4	26
365	4	314
88	4	323
366	4	26
367	4	213
368	4	204
369	4	81
370	4	314
371	4	372
373	4	81
374	4	375
376	4	201
377	4	351
378	4	81
379	4	26
380	4	26
381	4	375
382	4	383
384	4	385
386	4	323
387	4	49
388	4	26
389	4	319
390	4	26
391	4	26
392	4	323
393	4	323
394	4	323
395	4	215
396	4	323
397	4	26
398	4	323
399	4	400
401	4	323
402	4	323
403	4	323
404	4	81
405	4	288
406	4	314
407	4	302
408	4	358
409	4	323
410	4	411
412	4	323
413	4	215
414	4	180
415	4	383
416	4	250
417	4	383
418	4	204
419	4	288
420	4	271
421	4	26
422	4	287
423	4	215
424	4	314
425	4	323
426	4	26
427	4	81
428	4	250
312	4	375
429	4	323
72	4	314
430	4	201
431	4	26
432	4	314
433	4	323
434	4	435
436	4	437
438	4	26
439	4	323
440	4	323
441	4	442
443	4	26
444	4	201
445	4	323
446	4	447
448	4	81
449	4	375
450	4	302
451	4	204
452	4	250
453	4	76
454	4	435
455	4	456
457	4	81
458	4	42
459	4	447
460	4	447
461	4	462
463	4	26
464	4	26
465	4	81
466	4	323
467	4	185
468	4	215
469	4	333
470	4	81
471	4	119
472	4	271
473	4	474
475	4	323
476	4	26
477	4	185
478	4	349
479	4	333
480	4	447
481	4	81
482	4	323
483	4	250
484	4	26
485	4	26
486	4	487
488	4	314
489	4	490
491	4	119
492	4	201
493	4	323
494	4	319
495	4	26
496	4	323
497	4	81
498	4	323
499	4	500
501	4	358
502	4	314
503	4	81
504	4	26
505	4	323
506	4	323
507	4	215
407	4	288
508	4	323
509	4	201
510	4	323
511	4	447
512	4	26
13	4	215
513	4	26
514	4	2
515	4	323
516	4	26
517	4	26
518	4	519
520	4	81
521	4	250
522	4	323
523	4	524
525	4	250
526	4	42
527	4	462
528	4	323
529	4	26
530	4	314
531	4	323
532	4	323
533	4	323
534	4	204
535	4	319
536	4	323
537	4	26
538	4	185
539	4	26
540	4	541
542	4	26
543	4	81
544	4	180
545	4	185
546	4	333
547	4	323
548	4	26
312	4	549
550	4	323
551	4	333
552	4	26
553	4	81
554	4	26
555	4	42
556	4	323
557	4	201
558	4	323
559	4	323
560	4	201
561	4	250
562	4	81
563	4	375
564	4	323
565	4	323
566	4	314
40	4	41
567	4	323
568	4	323
569	4	351
570	4	26
571	4	314
572	4	573
574	4	575
576	4	201
577	4	26
578	4	34
579	4	215
580	4	26
581	4	54
582	4	215
583	4	250
584	4	474
585	4	26
586	4	26
587	4	250
588	4	26
589	4	288
590	4	333
591	4	26
592	4	323
593	4	372
594	4	204
595	4	333
596	4	250
597	4	180
598	4	26
599	4	323
600	4	26
601	4	26
602	4	26
486	4	442
603	4	323
604	4	26
605	4	323
606	4	119
574	4	201
607	4	81
608	4	42
609	4	213
610	4	201
611	4	26
612	4	250
613	4	447
614	4	314
615	4	323
616	4	323
617	4	26
618	4	26
619	4	81
620	4	314
621	4	26
622	4	314
623	4	119
624	4	185
625	4	314
626	4	314
627	4	26
628	4	26
629	4	323
630	4	323
631	4	201
632	4	26
633	4	323
634	4	635
636	4	323
637	4	323
638	4	351
639	4	81
640	4	323
641	4	26
642	4	349
643	4	323
644	4	81
645	4	41
646	4	647
648	4	26
649	4	323
650	4	323
651	4	26
652	4	653
654	4	26
655	4	323
587	4	81
656	4	323
657	4	81
3	4	658
659	4	323
660	4	314
661	4	323
662	4	204
663	4	250
664	4	26
665	4	333
624	4	204
666	4	462
667	4	81
668	4	323
669	4	323
670	4	323
671	4	26
672	4	81
673	4	375
674	4	675
676	4	215
677	4	678
679	4	26
680	4	287
681	4	250
682	4	204
683	4	201
684	4	314
685	4	297
686	4	687
688	4	81
689	4	288
690	4	26
691	4	692
240	4	323
693	4	323
694	4	26
695	4	696
697	4	323
698	4	27
699	4	250
700	4	323
701	4	323
702	4	204
703	4	76
704	4	26
705	4	323
706	4	119
707	4	34
708	4	81
709	4	323
710	4	333
711	4	26
712	4	271
713	4	288
714	4	323
715	4	323
716	4	678
717	4	26
718	4	49
719	4	411
720	4	323
721	4	314
722	4	323
723	4	26
724	4	26
725	4	726
727	4	166
728	4	215
729	4	730
628	4	375
731	4	323
732	4	411
733	4	76
734	4	323
735	4	314
736	4	323
737	4	323
738	4	333
17	4	288
739	4	730
740	4	323
741	4	742
743	4	744
745	4	28
746	4	383
747	4	26
748	4	76
749	4	215
750	4	323
751	4	323
752	4	323
753	4	26
754	4	323
755	4	81
756	4	287
757	4	42
758	4	323
759	4	323
760	4	323
761	4	500
762	4	763
384	4	201
764	4	323
765	4	314
766	4	42
767	4	49
768	4	26
769	4	323
770	4	333
771	4	314
772	4	323
773	4	26
774	4	323
775	4	26
776	4	323
507	4	76
777	4	26
778	4	763
779	4	323
780	4	323
781	4	76
782	4	204
783	4	323
784	4	81
785	4	333
786	4	323
787	4	474
788	4	215
789	4	26
790	4	333
791	4	314
792	4	42
793	4	794
795	4	26
796	4	333
797	4	26
798	4	26
799	4	314
712	4	204
800	4	26
801	4	287
802	4	250
803	4	323
804	4	26
805	4	28
806	4	26
807	4	26
808	4	201
809	4	314
810	4	41
811	4	71
812	4	314
813	4	26
814	4	314
815	4	185
816	4	314
817	4	323
818	4	323
819	4	26
820	4	26
821	4	314
822	4	26
823	4	42
824	4	81
825	4	2
826	4	201
827	4	250
828	4	215
829	4	442
830	4	26
831	4	323
832	4	297
833	4	435
834	4	323
835	4	28
836	4	314
727	4	26
837	4	314
838	4	26
839	4	323
840	4	841
842	4	26
843	4	844
845	4	323
846	4	323
847	4	26
848	4	215
849	4	333
850	4	34
851	4	250
852	4	215
853	4	26
854	4	323
855	4	653
856	4	857
858	4	26
859	4	385
860	4	81
861	4	287
862	4	250
863	4	180
864	4	26
865	4	500
866	4	26
483	4	462
867	4	201
868	4	250
869	4	26
870	4	323
871	4	351
872	4	314
873	4	26
874	4	119
875	4	323
876	4	26
877	4	81
878	4	26
879	4	250
880	4	250
881	4	323
882	4	26
883	4	26
884	4	323
885	4	297
886	4	81
887	4	26
888	4	323
889	4	54
890	4	204
891	4	375
892	4	213
893	4	287
826	4	575
894	4	41
895	4	215
896	4	323
897	4	323
741	4	26
898	4	26
899	4	34
900	4	375
901	4	166
902	4	2
903	4	76
904	4	323
905	4	375
906	4	323
907	4	26
908	4	76
909	4	323
910	4	26
911	4	26
912	4	76
913	4	323
914	4	915
916	4	26
917	4	297
918	4	323
919	4	314
920	4	333
921	4	474
922	4	678
923	4	49
924	4	26
925	4	375
926	4	26
927	4	250
928	4	26
929	4	76
930	4	333
931	4	323
932	4	201
933	4	314
934	4	26
935	4	26
936	4	323
937	4	34
938	4	323
939	4	26
940	4	314
941	4	42
942	4	81
943	4	333
944	4	26
945	4	76
946	4	314
947	4	437
948	4	26
949	4	81
950	4	26
951	4	385
952	4	333
953	4	328
954	4	447
955	4	81
956	4	26
453	4	323
957	4	314
958	4	323
959	4	323
423	4	323
960	4	314
961	4	81
962	4	333
963	4	26
964	4	49
965	4	26
966	4	323
967	4	314
968	4	204
969	4	26
970	4	794
971	4	71
972	4	215
973	4	794
974	4	215
975	4	26
976	4	323
977	4	49
733	4	323
978	4	204
979	4	375
980	4	328
981	4	323
982	4	351
983	4	65
725	4	314
984	4	26
985	4	323
986	4	314
987	4	323
988	4	323
989	4	201
990	4	375
991	4	250
992	4	323
993	4	358
994	4	81
564	4	201
995	4	314
996	4	288
997	4	250
507	4	323
998	4	323
999	4	185
1000	4	794
1001	4	166
1002	4	744
1003	4	166
1004	4	323
1005	4	81
1006	4	447
1007	4	314
1008	4	250
1009	4	34
1010	4	26
1011	4	297
1012	4	323
1001	4	26
1013	4	323
1014	4	323
1015	4	375
1016	4	81
1017	4	323
1018	4	323
1019	4	204
1020	4	323
1021	4	26
1022	4	250
1023	4	54
1024	4	204
1025	4	26
1026	4	81
1027	4	26
990	4	26
1028	4	26
1029	4	323
1030	4	250
1031	4	26
1032	4	323
1033	4	333
1034	4	323
1035	4	288
1036	4	2
1037	4	215
1038	4	323
1039	4	1040
1041	4	1042
1043	4	314
1044	4	1045
1046	4	794
1047	4	119
1048	4	1049
1050	4	26
1051	4	323
1052	4	166
1053	4	81
1054	4	26
1055	4	1056
1057	4	323
506	4	201
1058	4	250
1059	4	726
1060	4	323
1061	4	65
1062	4	201
1063	4	375
1064	4	22
1065	4	288
1066	4	462
1067	4	319
1068	4	383
1069	4	323
1070	4	213
1071	4	26
1072	4	215
1073	4	119
1074	4	86
1075	4	26
1076	4	26
1077	4	26
1078	4	314
1079	4	71
1080	4	26
1081	4	119
1082	4	81
1083	4	1084
1085	4	26
1086	4	323
1087	4	314
1088	4	314
408	4	26
1089	4	323
1090	4	323
1091	4	26
1092	4	26
1093	4	250
1094	4	54
1095	4	375
1096	4	26
903	4	323
1097	4	34
1098	4	213
1099	4	26
1100	4	742
1101	4	323
1102	4	86
1103	4	26
1104	4	323
670	4	180
1105	4	26
1106	4	49
1107	4	81
1108	4	447
1109	4	26
1110	4	250
1111	4	323
1112	4	26
1113	4	215
1114	4	250
1115	4	314
628	4	549
1071	4	375
1116	4	81
1117	4	314
1118	4	323
1119	4	26
1120	4	323
1121	4	26
859	4	201
1122	4	81
1123	4	1124
1125	4	81
1126	4	204
1127	4	81
1128	4	314
501	4	26
1129	4	81
1130	4	323
1131	4	726
1132	4	726
1133	4	314
338	4	201
340	4	26
1134	4	26
1135	4	323
1136	4	81
1137	4	26
1138	4	323
1139	4	26
1140	4	119
1141	4	1042
1142	4	678
1143	4	26
1144	4	26
1145	4	323
1146	4	26
1147	4	474
1148	4	26
1149	4	314
326	4	180
1150	4	26
1151	4	1152
1153	4	73
248	4	323
1154	4	201
1155	4	28
1156	4	26
1157	4	447
1158	4	314
1159	4	1160
1161	4	375
1162	4	215
1163	4	1164
1165	4	358
1166	4	447
1167	4	323
1168	4	81
1169	4	76
1170	4	26
1171	4	250
1172	4	26
1173	4	314
787	4	411
1174	4	215
1175	4	288
1176	4	26
1177	4	26
1178	4	794
1179	4	323
1180	4	411
1181	4	1182
1183	4	185
1184	4	915
1185	4	71
1186	4	81
1187	4	857
983	4	1188
912	4	323
1189	4	323
1100	4	26
1190	4	462
1191	4	351
1192	4	314
525	4	81
1193	4	323
413	4	323
1194	4	323
1195	4	375
1196	4	841
1197	4	26
1198	4	323
1199	4	323
1200	4	333
1201	4	333
1202	4	288
1203	4	34
1204	4	323
1205	4	26
1206	4	323
1207	4	297
1208	4	763
1209	4	2
1210	4	314
1211	4	323
735	4	794
1212	4	323
1213	4	323
1214	4	323
863	4	201
1215	4	2
1216	4	447
1217	4	323
728	4	323
1218	4	310
1219	4	185
1220	4	323
1221	4	314
1222	4	76
1223	4	323
1224	4	442
1225	4	323
700	4	201
1226	4	81
1227	4	333
1228	4	323
1229	4	323
1230	4	692
1231	4	385
1232	4	26
1233	4	26
1234	4	26
1235	4	26
1236	4	49
1237	4	81
1238	4	250
1239	4	204
560	4	328
1240	4	81
357	4	26
1241	4	26
1242	4	26
1243	4	323
1244	4	692
1245	4	474
480	4	474
1246	4	81
1247	4	201
716	4	215
1248	4	375
1249	4	250
1250	4	314
1251	4	323
1252	4	26
1253	4	26
1254	4	297
1162	4	76
1255	4	1256
1257	4	81
1258	4	323
1259	4	26
1260	4	26
1261	4	76
1262	4	26
1263	4	81
1264	4	288
1265	4	375
1139	4	166
1266	4	323
1267	4	333
1268	4	62
1269	4	26
1270	4	314
1271	4	166
1272	4	76
1273	4	323
1274	4	73
1275	4	1056
1276	4	349
929	4	323
1277	4	1182
1278	4	201
1279	4	81
1280	4	323
1281	4	447
1282	4	323
1283	4	251
1284	4	474
1285	4	34
1286	4	26
828	4	323
1287	4	287
1288	4	323
1289	4	323
1290	4	323
1291	4	314
1292	4	201
1293	4	26
1294	4	323
1295	4	333
1296	4	250
1297	4	215
1298	4	314
1299	4	314
1300	4	26
1301	4	26
1302	4	447
1303	4	857
1304	4	79
1305	4	314
1306	4	333
1307	4	323
1308	4	647
1309	4	319
1310	4	81
1311	4	314
1181	4	763
743	4	1312
1313	4	287
378	4	351
459	4	1182
1314	4	323
1315	4	26
1316	4	81
1317	4	26
832	4	26
1318	4	73
1319	4	81
1320	4	81
1321	4	26
1322	4	81
1323	4	34
1324	4	288
1325	4	323
1326	4	323
897	4	201
1327	4	314
1328	4	447
1329	4	180
1330	4	323
1331	4	213
624	4	635
1332	4	323
1333	4	323
1334	4	26
1329	4	323
720	4	201
1335	4	323
1336	4	271
1337	4	215
1338	4	26
1339	4	26
1340	4	314
1341	4	26
1342	4	81
1343	4	215
1344	4	119
1345	4	323
917	4	166
1346	4	323
1347	4	26
854	4	1348
1349	4	1350
1351	4	215
562	4	351
1352	4	26
1353	4	119
1354	4	349
1355	4	288
774	4	575
1356	4	250
1357	4	250
1358	4	490
917	4	26
1359	4	647
749	4	323
1360	4	1045
1361	4	26
1362	4	319
1363	4	1364
892	4	119
1365	4	26
1366	4	201
1367	4	323
1368	4	26
1369	4	26
760	4	201
1370	4	1371
1372	4	26
1373	4	26
634	4	81
1374	4	383
825	4	271
1375	4	26
1376	4	375
418	4	288
1377	4	81
1378	4	250
1379	4	119
1380	4	166
1381	4	26
1382	4	323
1383	4	333
1384	4	26
1385	4	323
1386	4	447
1387	4	26
1388	4	310
1389	4	26
917	4	742
1390	4	358
1391	4	1182
1392	4	213
1393	4	323
1292	4	575
1394	4	1395
1396	4	297
1397	4	319
1398	4	26
1399	4	1400
1401	4	323
1402	4	314
1403	4	215
1404	4	215
1405	4	383
1406	4	215
1407	4	288
1408	4	323
1409	4	204
1410	4	26
1411	4	81
1412	4	323
1413	4	76
1414	4	34
1415	4	204
1416	4	447
1417	4	314
1418	4	76
1419	4	319
1420	4	314
1421	4	1422
1423	4	358
1252	4	166
1424	4	323
1425	4	49
1426	4	375
1427	4	81
1428	4	323
1429	4	1430
700	4	1431
782	4	288
1432	4	442
1433	4	215
1434	4	185
1435	4	250
1436	4	26
1437	4	323
1438	4	323
1439	4	22
1440	4	447
1441	4	201
1442	4	26
1443	4	26
1444	4	323
1445	4	26
1446	4	1056
1447	4	323
1448	4	26
1449	4	250
1450	4	323
1451	4	26
1452	4	28
1453	4	462
1454	4	26
1455	4	323
1456	4	26
1457	4	323
1458	4	323
1459	4	26
1460	4	323
538	4	250
1461	4	351
1462	4	26
1463	4	323
1464	4	314
1465	4	76
1466	4	323
1467	4	81
1468	4	26
1469	4	288
1470	4	81
1471	4	323
1472	4	437
1473	4	49
1011	4	26
1474	4	76
1475	4	26
1476	4	323
1477	4	323
1478	4	81
1479	4	250
1480	4	375
1481	4	323
708	4	351
1482	4	26
1483	4	323
1484	4	314
1485	4	442
1486	4	28
1487	4	26
1488	4	215
1489	4	314
1490	4	26
1491	4	323
1492	4	215
1493	4	250
1494	4	1182
1495	4	323
657	4	435
1496	4	119
1497	4	314
1498	4	26
761	4	323
1499	4	119
1500	4	323
1501	4	351
1502	4	333
1503	4	26
1504	4	447
1505	4	201
1506	4	323
1507	4	26
1508	4	323
1509	4	447
1261	4	323
1510	4	323
1511	4	323
1512	4	678
1513	4	81
1514	4	314
1515	4	323
1516	4	323
1157	4	1182
1517	4	323
1518	4	372
1519	4	314
1520	4	26
1521	4	26
1522	4	119
1485	4	49
1523	4	323
1524	4	323
1525	4	323
1526	4	81
1527	4	314
1528	4	26
1529	4	323
1530	4	185
1531	4	323
1532	4	213
1533	4	333
1534	4	26
1535	4	323
1536	4	333
1537	4	26
1538	4	333
430	4	42
1487	4	375
1539	4	323
1540	4	726
1541	4	442
1542	4	323
1543	4	323
1544	4	26
1545	4	81
688	4	1395
1546	4	323
1547	4	250
1548	4	323
1549	4	288
1550	4	323
768	4	500
1551	4	1371
1552	4	323
1553	4	81
1554	4	215
1555	4	323
1556	4	215
1557	4	166
788	4	323
1558	4	314
1559	4	383
1560	4	323
1561	4	185
1562	4	744
471	4	1563
1564	4	76
1565	4	26
436	4	49
1283	4	314
321	4	215
968	4	288
1480	4	26
511	4	474
1566	4	333
1567	4	323
1568	4	180
1569	4	323
1570	4	288
1557	4	26
1571	4	323
1572	4	26
1573	4	215
1574	4	26
1575	4	372
1576	4	323
1577	4	26
1578	4	26
1579	4	26
1580	4	81
1581	4	323
890	4	250
1582	4	323
1583	4	314
1584	4	411
327	4	204
1585	4	185
1586	4	26
1587	4	323
494	4	1182
1588	4	447
1589	4	26
1590	4	26
1591	4	26
1592	4	22
1593	4	323
1594	4	447
1595	4	314
1596	4	333
1597	4	323
1598	4	287
1599	4	26
1600	4	323
1601	4	180
1602	4	76
1603	4	323
1604	4	323
1605	4	1563
1606	4	26
1607	4	26
1608	4	26
1609	4	314
1610	4	185
1611	4	351
1612	4	323
1059	4	314
1613	4	119
1614	4	314
1615	4	49
1616	4	323
1617	4	250
1618	4	351
48	4	297
1270	4	41
1619	4	26
1620	4	26
1621	4	323
1622	4	323
1623	4	323
1624	4	323
1625	4	314
1626	4	81
1627	4	26
593	4	287
843	4	1056
1037	4	323
1628	4	250
1629	4	687
1630	4	323
1631	4	26
1632	4	314
1633	4	323
1634	4	323
539	4	215
1044	4	323
1635	4	323
1636	4	42
1637	4	323
1638	4	26
1639	4	26
1640	4	351
1641	4	76
451	4	81
1626	4	29
1642	4	323
1643	4	26
1644	4	323
1645	4	119
1646	4	323
1083	4	81
1647	4	358
1648	4	26
1649	4	26
1650	4	375
1651	4	383
1652	4	81
1653	4	314
1654	4	250
1223	4	180
1655	4	323
1656	4	411
1657	4	250
1658	4	323
1659	4	26
1660	4	81
1661	4	250
1662	4	437
1663	4	250
1664	4	323
1665	4	180
1666	4	26
1650	4	26
1667	4	383
1668	4	26
1669	4	213
1670	4	26
1671	4	26
1672	4	26
1673	4	26
1674	4	26
1675	4	323
1676	4	26
1639	4	375
1677	4	1563
377	4	314
1678	4	333
1679	4	314
1680	4	474
1681	4	692
1682	4	323
1683	4	76
1684	4	323
1685	4	26
1686	4	26
1687	4	76
1688	4	185
1689	4	314
1690	4	375
1691	4	76
1692	4	323
1602	4	215
1693	4	119
1694	4	323
1695	4	323
453	4	201
1696	4	26
3	4	23
1697	4	26
1698	4	314
1699	4	215
1700	4	323
1701	4	333
1702	4	26
1703	4	844
1704	4	26
1705	4	26
1706	4	76
1572	4	166
1707	4	250
1708	4	323
1709	4	1348
1710	4	323
1711	4	375
1712	4	323
1113	4	323
1713	4	351
1714	4	26
586	4	215
1715	4	372
1716	4	76
598	4	215
1123	4	213
1717	4	287
1718	4	26
1719	4	323
438	4	76
1720	4	323
1721	4	314
1722	4	26
983	4	9
1723	4	81
1724	4	22
1725	4	323
1123	4	34
1726	4	26
1727	4	323
1728	4	575
1729	4	288
1396	4	26
1730	4	26
1731	4	81
624	4	462
1732	4	26
1733	4	250
1734	4	323
1735	4	323
478	4	474
1736	4	323
1737	4	323
1738	4	687
1004	4	201
1739	4	474
1740	4	49
1741	4	314
634	4	22
1742	4	323
1743	4	323
1744	4	26
1745	4	323
1746	4	314
1747	4	2
1748	4	314
1749	4	314
1601	4	201
1750	4	34
1751	4	41
1752	4	333
1753	4	26
1754	4	26
1755	4	81
1756	4	49
741	4	215
1757	4	201
1758	4	333
1759	4	204
1760	4	119
1761	4	297
1762	4	213
1763	4	323
1404	4	323
1764	4	323
1765	4	323
1766	4	1182
1767	4	323
1768	4	26
1769	4	323
1770	4	314
1771	4	323
1324	4	81
1772	4	323
1773	4	26
1774	4	323
1775	4	26
1776	4	119
1777	4	319
1778	4	323
1779	4	447
1780	4	447
1781	4	1563
1782	4	1783
3	4	73
1784	4	323
1785	4	323
1786	4	1182
1787	4	81
1729	4	250
1788	4	696
1031	4	500
1789	4	323
1790	4	26
1791	4	250
1792	4	201
1793	4	358
1794	4	26
1795	4	314
1796	4	250
1358	4	726
1797	4	180
943	4	383
1798	4	250
775	4	215
1799	4	26
1800	4	323
1801	4	26
1802	4	323
483	4	490
1803	4	314
1804	4	26
1805	4	26
1806	4	323
1807	4	26
1808	4	81
479	4	287
1809	4	323
1810	4	323
855	4	204
632	4	215
1811	4	26
1062	4	80
1812	4	323
1813	4	26
1814	4	323
1815	4	81
1816	4	323
1817	4	81
1818	4	1563
1819	4	314
1403	4	323
1820	4	1040
1821	4	81
1822	4	323
1823	4	314
1824	4	26
1825	4	26
1826	4	519
1827	4	26
1828	4	90
1829	4	26
1830	4	271
1831	4	351
537	4	215
1832	4	314
1041	4	1371
1833	4	287
1834	4	323
1835	4	26
1836	4	323
1360	4	323
1837	4	323
1838	4	323
1839	4	323
1355	4	81
1840	4	26
1428	4	201
1841	4	447
1842	4	323
1843	4	323
1142	4	323
1844	4	250
1845	4	1364
1846	4	26
1847	4	26
577	4	76
1848	4	1188
1849	4	81
1850	4	323
464	4	76
1851	4	250
1852	4	314
1186	4	22
1853	4	26
1854	4	323
1855	4	314
1856	4	323
1857	4	26
1858	4	76
1859	4	166
1860	4	26
1861	4	81
1862	4	26
1397	4	447
1863	4	297
1864	4	1865
1866	4	447
1867	4	250
1868	4	26
1869	4	314
1870	4	271
1871	4	119
777	4	215
1872	4	26
978	4	288
1873	4	375
1874	4	215
1444	4	201
1875	4	119
1876	4	26
1877	4	314
1878	4	323
1879	4	204
1880	4	81
1881	4	26
1882	4	119
1883	4	323
1884	4	1164
1885	4	250
1886	4	26
1887	4	474
1888	4	250
1859	4	26
1889	4	323
1890	4	351
1891	4	250
1222	4	323
1892	4	323
1893	4	375
1894	4	375
1895	4	288
1896	4	81
1897	4	26
1898	4	323
1899	4	323
1900	4	333
1901	4	26
1902	4	26
1903	4	1056
1904	4	323
1254	4	26
851	4	22
1249	4	462
1905	4	314
395	4	201
1906	4	323
1907	4	1350
1908	4	26
1909	4	54
1910	4	310
1002	4	29
1098	4	1911
1912	4	794
1913	4	314
1207	4	26
1914	4	81
1915	4	26
1627	4	54
1916	4	26
1917	4	119
1918	4	323
1165	4	26
1919	4	76
1920	4	323
1921	4	215
1922	4	26
1923	4	447
443	4	215
1924	4	288
1925	4	333
1926	4	288
1927	4	2
1928	4	323
679	4	215
588	4	76
1929	4	250
1930	4	383
1931	4	26
1932	4	1563
638	4	314
1933	4	81
1934	4	323
1935	4	323
1196	4	251
1936	4	333
1937	4	314
1938	4	28
1939	4	34
1940	4	323
1941	4	323
1942	4	323
1943	4	794
1944	4	314
1945	4	323
1946	4	288
1947	4	49
1948	4	26
1949	4	323
1950	4	323
1951	4	314
1952	4	314
1953	4	26
1954	4	81
1955	4	26
1956	4	26
1957	4	323
1958	4	314
1959	4	323
757	4	288
1960	4	323
1961	4	90
1962	4	26
1963	4	26
1964	4	319
1965	4	372
504	4	323
1966	4	323
1967	4	323
1968	4	351
1969	4	314
1970	4	119
234	4	500
1971	4	1972
1973	4	323
1974	4	119
1975	4	73
1976	4	26
520	4	314
1977	4	26
1978	4	26
1979	4	81
1980	4	314
1981	4	42
1982	4	26
1983	4	49
1984	4	314
1985	4	81
1986	4	250
1987	4	323
1988	4	323
1072	4	385
1989	4	81
1990	4	201
1991	4	323
1488	4	180
1992	4	26
1209	4	204
1993	4	26
1692	4	201
1994	4	76
1995	4	26
1996	4	26
1050	4	215
1997	4	26
1998	4	1056
1044	4	201
1999	4	323
2000	4	26
1858	4	323
2001	4	64
2002	4	323
2003	4	383
2004	4	333
2005	4	26
2006	4	375
2007	4	288
2008	4	323
2009	4	314
2010	4	81
2011	4	323
2012	4	323
2013	4	81
2014	4	81
628	4	76
2015	4	323
2016	4	81
2017	4	437
2018	4	26
48	4	166
2019	4	323
2020	4	119
2021	4	201
2022	4	678
2023	4	119
2024	4	81
2025	4	383
2026	4	323
1453	4	841
1434	4	250
2027	4	323
2028	4	250
2029	4	34
2030	4	323
2031	4	333
1681	4	314
2032	4	26
2033	4	26
2034	4	730
2035	4	323
438	4	323
2036	4	323
2037	4	26
1254	4	166
2038	4	22
2039	4	323
581	4	323
2040	4	323
2041	4	500
2042	4	26
2043	4	323
2044	4	323
1137	4	215
2045	4	26
2046	4	442
2047	4	26
