3582	26	4
251	14821	20
3516	11224	24
4135	9625	11
7293	26	4
5648	1256	4
11860	26	25
5627	14982	14
6094	9947	14
9263	9264	25
5253	15028	6
2048	8783	14
5658	241	14
994	9177	11
234	135	12
9516	9101	25
3130	15067	6
6508	12891	24
3012	14989	6
1514	11286	24
4112	15146	14
3775	14997	6
5293	15036	14
3774	15077	6
4688	9391	6
8059	10653	15
11247	10277	25
7536	8783	14
7970	15059	6
7578	11914	6
12444	62	7
12856	9311	25
2624	12954	14
4547	14774	1
7278	15081	14
2625	15028	6
3173	250	4
4288	15002	14
1683	15240	28
4573	323	4
1861	14991	6
12831	26	25
4932	10840	6
1362	15129	14
7466	15067	14
8512	14239	24
7176	89	11
864	10437	6
8551	14486	6
3350	9075	24
1734	10996	14
8557	15023	6
3613	15007	14
4209	15032	6
1424	12727	14
3487	13953	6
11152	10257	25
12513	11423	25
4996	13567	14
441	14169	6
2980	323	4
428	11399	5
1242	11685	13
7966	15099	14
2949	172	6
427	15094	14
13043	26	25
5798	12414	28
3372	9809	14
8669	15003	6
535	15223	28
10705	12976	25
2960	9092	25
5149	215	4
6373	15031	6
2769	14169	14
8226	15105	6
5116	13007	12
13865	89	25
7798	14446	24
6021	10343	16
4570	15015	6
2949	13924	6
4120	442	4
4897	1049	4
3382	15048	6
3303	678	4
1373	215	4
12468	8838	25
13644	9141	25
5281	9163	13
3487	11997	14
6712	11677	11
12645	188	25
6195	9754	14
6347	15079	6
2013	12954	6
1396	10205	11
2223	15029	6
3518	15141	14
13593	9446	25
3763	15080	6
1464	323	4
3013	14995	6
2497	15116	6
2231	15048	6
7027	15000	6
7367	14980	6
3944	26	4
2924	15005	6
1330	15026	6
7354	9761	6
7344	14148	14
7079	2960	4
4527	14999	14
7741	11032	24
2644	14491	6
7132	10495	6
385	288	21
5603	323	4
2044	15230	28
7217	14995	14
2522	81	4
5133	15067	14
7364	15007	14
4816	9193	13
5954	7075	30
3837	14998	6
2078	14980	6
6099	188	15
7711	12055	27
7384	26	4
7991	10996	6
9075	26	25
6908	2708	30
13185	26	25
8551	15025	6
6581	15104	6
1988	15034	6
5084	15267	28
7706	11510	20
8585	15063	6
15191	265	7
9752	26	25
12684	215	25
927	13764	24
5662	15050	6
9616	166	25
5376	15102	6
7497	14407	14
9158	9690	0
5538	15081	14
4995	81	4
6647	241	6
4183	14990	6
2867	14987	6
6223	15225	28
1482	9976	14
7049	9927	6
11836	10509	25
5922	11418	6
1118	11997	14
4331	10512	14
6131	266	14
3872	14993	6
12619	14820	20
302	81	21
8526	26	4
7655	26	4
4641	15066	6
5747	14161	6
4035	15090	14
6231	10996	14
6886	11770	24
5434	26	4
12877	26	25
6277	14286	6
2484	10840	6
7983	11459	5
209	309	8
8138	15040	6
5674	14986	14
3098	14980	6
6629	11997	6
4100	8888	14
2856	266	14
1818	575	4
12357	10657	25
5637	15047	6
5746	2089	4
6787	14748	24
5070	201	21
1905	15015	6
12459	8923	25
7867	12241	1
5203	12974	14
8731	10631	14
12150	26	25
8765	26	25
1712	12974	14
6449	13859	24
3794	12954	6
11221	349	25
7149	11069	5
3056	241	14
11615	9455	7
8428	241	14
3599	13567	14
2504	15218	28
5450	12590	24
5029	323	4
15176	15237	28
859	385	4
10911	10912	25
6193	14952	12
3854	15089	14
4089	188	15
1258	15067	14
11208	26	25
4721	14995	14
925	14993	6
1793	10495	14
5316	10437	14
8867	26	25
2365	15064	14
728	11513	11
3433	13812	6
3160	14161	6
8536	9497	11
3471	15243	28
393	42	4
6803	10531	24
6277	15024	6
7015	15115	6
4475	15077	14
12277	9773	25
7455	323	4
11691	9065	25
3516	12307	24
1328	10252	28
5846	12456	6
8457	10594	16
3625	314	4
8362	12378	6
8452	15038	14
7590	14148	14
5744	10498	14
8171	323	4
7270	15059	14
5290	15104	14
7078	323	4
4949	12749	24
3292	10661	14
2761	271	4
2319	12613	1
6630	10882	28
4894	15055	14
9569	8762	25
5533	9391	14
4150	14992	14
5642	9799	11
2971	14989	14
8357	14983	6
8692	15073	14
124	26	25
4862	13325	14
2000	726	4
14850	12069	7
6711	11996	11
7387	9859	11
3759	26	4
4215	9019	14
6526	26	4
4675	3517	30
1555	14443	14
5768	15017	6
1502	333	4
4738	15266	28
2750	276	6
2015	15302	28
7985	15259	28
4437	323	4
1748	11888	15
5140	15037	6
1087	14984	6
11062	215	25
5084	8792	11
9437	375	25
2757	13109	6
708	15055	6
7344	10259	14
8205	13950	5
415	13001	6
9622	10783	7
5595	1364	4
4828	12749	24
7609	11740	6
2250	314	4
7452	26	4
7050	14525	24
9982	89	25
1421	385	4
420	271	4
660	333	4
11485	3399	7
7128	14997	14
10901	10160	25
1999	14443	14
5753	14980	6
7760	15017	6
1715	9472	14
1568	180	4
301	1364	21
12909	11041	25
6932	12034	14
11340	41	25
6028	11634	11
3097	12859	14
2007	14078	24
735	15039	6
5491	9477	6
3181	26	4
654	215	4
3452	250	4
5950	14443	14
14650	26	25
8069	15147	6
1517	14989	6
2647	333	4
7108	15003	14
5566	15089	6
4931	323	4
864	10437	14
1062	375	4
7668	375	4
3637	333	4
9647	9085	25
7561	375	4
3819	13142	6
4955	9050	14
6990	9801	14
1117	14990	14
446	11175	24
7688	10442	11
3056	11500	14
7564	249	6
5131	9819	24
4847	14443	6
26	13387	20
782	8899	6
8331	15047	6
5070	14675	2
2780	15015	6
7112	13242	14
13565	26	25
7323	10436	6
1518	15157	6
6777	15046	6
6311	11997	14
4003	14046	6
1431	14674	2
7767	15058	6
5334	14108	6
6186	13455	6
4516	13946	28
3936	14999	6
3875	14607	14
5917	10372	6
6971	15272	28
6388	14112	24
1193	13142	14
3185	12836	27
8129	9436	13
9540	201	25
10894	10697	18
5797	351	4
6465	302	4
5556	4453	31
3501	11500	6
8595	14621	6
8484	15063	6
846	10873	6
9516	9158	25
1802	323	4
7216	14985	14
1248	24	4
1512	15016	6
10605	8765	25
2467	14993	6
2616	86	4
5068	14052	24
7177	12954	6
3373	375	4
6042	13923	6
1055	474	11
3387	10259	6
1642	15055	6
4764	15238	28
4192	9261	13
4609	13950	24
1418	76	4
6590	15081	6
3091	204	4
8503	9940	14
4959	15012	6
8591	15032	14
5799	14979	6
7190	12361	6
5706	14088	14
7225	15014	6
4074	11838	24
13971	8820	25
12059	8792	25
6349	12435	6
6465	14048	14
6093	9977	16
4228	11917	12
161	8824	25
4381	9346	11
8195	13142	14
7784	15071	14
3084	11338	24
3792	323	4
5738	14996	6
5885	9391	6
12548	12541	25
1247	11734	28
10850	301	25
1514	12784	24
4850	10499	11
11313	188	7
5617	188	11
5904	26	4
7975	15080	6
3173	10922	14
11294	9065	25
7788	14982	14
879	15036	14
6663	314	4
5968	328	4
7899	15118	14
3275	12415	14
3439	15076	6
5448	9980	14
1386	4251	30
3106	8791	6
5884	13277	14
4515	9148	11
2072	11823	14
7274	323	4
4976	250	4
3399	250	21
1030	14123	24
562	14607	6
2093	9564	14
5946	15094	14
7560	10685	13
2695	15016	14
3831	119	4
787	11447	14
844	8786	25
6279	9261	13
4310	15063	6
1258	14980	6
6589	14987	14
1642	9981	11
2020	9927	6
4388	201	4
3561	15019	14
7966	15099	6
3105	15067	6
13002	500	25
684	14406	14
676	1577	31
12554	490	18
287	14708	2
8597	15047	14
2795	314	4
4799	10598	24
2105	9491	14
1838	9440	6
3901	10117	11
5980	15143	14
4269	15181	14
14653	81	25
5067	276	14
5932	15032	14
10955	10499	7
1553	6852	30
6437	13142	14
2296	15051	6
6947	8783	6
5242	10631	6
7501	10366	24
6851	15040	6
1618	14407	6
4302	635	4
9217	635	18
14109	76	25
1883	15069	14
1057	15015	6
7182	8888	14
3101	13331	1
1925	4260	31
6518	12974	14
625	15093	14
6757	15225	28
1332	15029	6
1998	12435	6
6171	180	4
8638	778	30
516	13871	5
9559	9101	25
5738	12435	6
982	314	4
2162	12859	6
1892	10259	14
2991	14979	6
40	41	4
6490	14981	6
2872	34	4
1723	15081	14
5673	375	4
871	15067	6
1334	9977	16
12348	26	25
1437	15059	14
8422	14992	14
2104	13001	14
7611	15002	6
7996	9761	14
8098	26	13
9822	9446	25
9368	166	7
2695	14148	14
6852	3517	30
3448	11418	14
12061	26	25
4985	15089	6
1319	15040	14
2375	13910	28
2836	9391	14
9267	8824	25
2121	10437	6
4777	15098	14
486	13555	14
5425	323	4
3197	15138	6
8619	250	4
1937	81	4
3604	61	6
916	12392	16
5854	314	4
8185	10436	6
8251	15019	6
2356	26	4
9243	26	25
1687	26	4
6775	15059	14
4816	9193	11
7071	14870	11
4398	15036	6
1925	12797	24
4870	15094	6
7185	375	4
4702	15003	14
7891	15015	6
1711	15040	6
5076	15051	6
11995	9394	25
12293	81	25
1255	14993	14
8273	13254	24
4755	10013	6
4824	241	6
4962	12862	6
4308	323	4
1814	15094	6
3833	9599	14
4564	15093	6
1455	14979	6
3924	15104	14
7608	15229	28
2495	15015	6
11537	215	25
444	5073	30
6976	10495	14
6713	14979	14
7981	14999	14
6560	241	6
5444	13077	11
670	81	4
4030	15037	6
3163	15058	6
1028	9790	11
2051	15049	6
2161	14616	14
6025	15054	6
6275	9879	27
2507	323	4
13717	726	25
545	11930	14
7920	15021	6
156	14466	24
7735	15038	14
1860	26	4
7616	15029	6
6760	15069	6
11051	11050	25
1227	14989	14
5685	81	4
3203	26	4
649	15038	14
4430	15059	6
8252	8783	14
3294	9801	6
1903	15138	6
3223	323	4
8732	541	18
14178	11831	25
4414	14984	6
10769	122	25
3556	14515	14
471	10098	6
288	14854	20
3172	15039	14
5103	10013	6
6688	15046	14
6128	14993	14
12983	437	25
5301	14996	6
8758	15000	6
7014	14515	6
1743	10013	6
1564	5720	30
6662	8872	6
881	15055	14
15191	9577	7
7666	15015	6
9651	10223	25
5330	15094	14
2410	14991	14
4450	15125	6
3232	11954	14
604	6948	31
8744	15103	6
1489	319	4
3235	14980	14
4867	9085	11
1145	15032	14
3171	14997	6
3831	8791	6
1911	9136	0
872	13552	14
5572	15037	14
3059	14161	14
7716	15002	6
310	319	21
7253	15067	6
10062	89	25
3676	15029	14
2830	15037	6
8741	13667	6
7345	11758	28
4098	15059	14
3963	81	4
1036	213	4
6600	323	4
8727	26	4
9787	188	25
468	375	4
3224	11204	6
2569	15067	6
749	15055	6
955	9980	14
13042	10705	25
2797	13032	12
1651	14370	6
2246	204	4
762	763	4
5425	215	4
6965	15077	14
4992	15036	6
6440	15000	6
1231	9761	14
2863	26	4
7676	14991	6
2058	26	4
7983	14758	12
6983	323	4
12418	8792	25
5454	14994	14
5769	12727	14
5966	15104	14
6428	10437	6
4315	15035	6
13370	7706	7
6118	15059	14
13357	81	25
4862	14277	14
11956	10300	25
6616	14984	14
927	314	4
6433	15065	6
1914	81	4
6903	10917	11
8464	11740	6
11358	8824	25
2398	10457	6
11117	9221	25
5792	26	3
9676	8923	25
7085	14991	6
3594	11418	14
1012	81	4
201	14675	2
6771	11997	6
615	13060	14
5666	15059	6
9540	26	25
8643	10566	6
11704	201	25
7116	15026	14
1929	10862	6
4086	15001	6
12523	12522	25
3068	15094	14
2370	26	4
722	15286	28
3815	15029	6
6154	15056	14
9622	12619	7
3459	1783	18
2615	15236	28
7998	323	4
8419	241	14
12161	26	25
6639	8783	14
7190	13241	6
7710	26	4
2116	314	4
10713	8800	25
9023	9097	25
4721	14161	6
1415	323	4
2186	15072	14
1624	13885	11
6802	201	4
2487	15071	14
2362	15032	6
5059	323	4
6999	15230	28
2439	12727	14
7348	14979	14
17	314	4
9235	76	25
760	15043	14
1391	1182	4
960	314	4
7524	13599	12
1932	15083	6
7327	14024	14
6078	241	6
13320	26	25
11327	10653	25
4992	15002	6
4269	15070	6
2880	10840	6
6875	14995	14
6215	15039	14
1453	1182	4
12568	8870	25
2046	9272	14
6689	14993	6
3592	13455	6
7838	323	4
8155	12847	6
1279	9761	14
136	26	25
12851	9208	25
1810	9186	11
7334	11997	6
2482	15013	6
7884	14309	6
1756	14607	14
7415	12923	16
14641	442	25
5096	14768	24
4981	15031	6
6257	15047	6
2917	15026	14
1709	672	30
10706	26	21
5385	13418	12
8961	75	25
6139	372	4
614	14993	14
4191	15094	6
52	26	4
390	11172	16
6966	12435	14
5694	26	4
5925	26	4
1632	8860	6
402	10495	6
9010	49	25
8834	271	25
4939	323	4
2399	14286	6
8274	15040	14
5677	241	6
1793	10495	6
1164	14829	20
2119	13277	14
6643	13045	14
4371	26	4
9298	375	25
1491	12974	14
10015	2	7
8496	26	4
1860	11742	16
2777	26	4
5232	297	4
7737	9292	11
3143	14621	14
1522	119	4
2497	15014	14
5633	15115	14
6036	10727	11
4987	15009	14
7215	9876	24
2214	314	4
10102	10884	25
3304	15055	6
13128	26	25
1795	9577	11
1604	26	4
1658	10840	14
4895	9338	14
3937	10873	14
14193	11972	25
54	5204	18
2987	15016	14
5056	14985	6
4968	14515	6
3067	9801	14
3492	13517	24
4770	794	4
3546	15017	6
8416	314	4
6611	11382	12
4960	15120	14
7663	15023	6
12128	9579	25
8757	12727	14
12511	73	25
3152	14980	14
8199	10566	6
1250	15019	14
11951	500	25
10677	73	25
9769	8768	0
3871	213	4
5067	9809	6
7002	15014	6
6796	15012	6
8094	15024	6
1539	10840	6
7713	49	4
9216	76	25
7589	215	4
4044	13142	6
5872	9533	11
4519	14621	14
13582	76	25
1063	42	4
5618	12680	1
14138	9288	25
14652	26	25
1049	250	21
1966	13142	14
9975	122	25
14862	1348	7
6834	8872	6
8306	15059	14
6817	15324	28
3821	15000	14
1225	15023	6
3794	15008	14
2092	14987	14
10392	122	25
6972	276	14
562	14982	6
6783	14985	14
5228	12974	14
1721	15000	6
3136	323	4
3392	15071	14
5520	12599	11
1514	9739	24
2584	15039	6
2609	9599	6
8690	10495	6
3915	14991	6
119	14828	20
4370	11418	6
5132	288	4
5104	11128	6
6663	26	4
7363	15015	6
240	15000	14
6163	15147	14
738	10259	14
7067	14088	6
8630	15051	6
4087	14983	6
2576	323	4
5769	10631	6
5495	10645	14
3818	15002	14
6627	15116	14
13723	49	25
3615	14503	14
2713	13381	14
3813	15048	14
8204	13051	28
1709	1377	30
2492	12436	11
1904	10548	6
12104	26	25
5137	15038	6
3601	314	4
955	14983	6
4400	12414	28
2557	11250	24
3194	15115	6
8033	12175	12
6157	13308	16
6003	14406	6
4652	15031	6
7638	12268	6
3141	14621	6
12581	11860	25
4072	14989	14
6145	15027	6
946	14991	6
7129	15077	14
1285	14993	14
8075	13078	6
13855	26	25
2277	1829	30
12015	26	25
7107	14980	14
7400	12233	11
7010	9451	16
13433	26	25
5533	15039	6
8819	9208	25
9157	9158	25
7532	188	13
9070	26	25
3263	15047	6
5917	13066	14
3819	14198	6
8480	15055	6
3930	14286	6
3848	215	4
6424	81	4
3625	10030	15
402	15021	14
10510	9644	25
7085	15059	14
6557	10437	14
3585	15141	14
1753	14995	6
826	319	4
8097	13077	11
7490	14793	24
5078	323	4
719	10899	6
8317	14985	6
757	15111	14
1271	11518	14
6031	323	4
7871	14979	6
4719	13026	14
4016	8783	14
14218	10319	25
6100	14995	6
1298	10848	14
3058	15015	6
5838	81	4
12894	26	25
12867	10085	25
1262	9323	12
4748	15012	6
4464	10013	6
6461	375	4
6791	323	4
6618	13418	24
1635	15055	6
8777	2604	25
3569	14309	6
6	26	25
4489	15039	14
7206	15055	14
8377	15104	6
5196	241	14
12222	12223	25
4437	15023	14
2477	12370	12
6862	15056	6
7450	15025	14
2375	81	4
2944	10013	14
15191	8852	7
573	14832	20
11989	26	25
8533	8783	14
3533	15019	6
5077	14198	6
705	13477	1
5297	323	4
12416	26	25
6181	8791	14
7727	249	6
6649	13671	14
8640	14621	6
3620	15119	6
1277	647	4
1952	11366	24
521	250	4
4997	11225	6
2157	15036	14
4124	9927	6
3512	15072	6
6574	15036	14
3927	15063	14
8161	15067	6
6418	15239	28
7581	15094	14
3064	26	4
5336	14996	6
12276	9738	25
1962	26	4
1994	15224	28
1182	310	18
3014	15237	28
5868	11896	24
1654	323	4
7800	297	4
1926	10631	6
4616	15077	6
3653	11823	14
9452	10435	25
7002	10566	6
8319	14443	14
5064	188	11
10122	8765	25
5911	10566	6
1980	10014	11
2153	76	4
8621	9599	14
2523	22	4
7239	10346	11
961	81	4
3319	26	4
6565	9340	13
4248	14985	14
7906	14982	6
8226	14491	6
2171	13923	14
7402	14991	6
5210	11500	6
1634	12435	6
1454	13579	24
2539	15018	6
2458	249	6
4467	15002	6
4531	15339	28
3307	14198	6
2707	15004	14
10349	10117	25
3839	10873	14
393	15059	14
14712	14666	2
7749	14485	6
628	375	4
4469	323	4
6707	14985	14
6350	15047	14
6529	9389	6
692	474	21
10995	188	7
13758	26	25
11096	12507	25
54	287	21
14912	10402	12
13558	9452	25
2145	323	4
8257	375	4
6349	9148	11
1059	15146	14
1120	15031	14
2636	9558	6
13404	26	25
4636	15008	14
4652	14407	14
5120	9378	14
6317	26	4
1409	15066	6
4321	8991	6
9422	9402	25
3263	15047	14
8315	8873	11
6991	12435	14
6114	15222	28
7574	14995	14
4107	10594	16
827	12034	6
5584	81	4
5999	314	4
840	15027	14
6510	14996	6
2391	9391	14
4609	9997	15
4356	13603	14
3266	13495	11
10651	9085	25
3491	14985	6
5995	15028	14
9146	26	25
4973	15226	28
1984	15113	6
7708	13963	5
410	12435	14
435	319	21
15194	2717	7
5881	81	4
5611	323	4
12675	75	25
7761	14773	12
7458	13051	28
1724	15066	6
14661	8792	25
1098	3838	30
4557	81	4
9205	26	25
1234	15015	6
327	314	4
3452	11968	6
2091	14998	6
10594	9033	25
3262	166	4
9335	11213	25
15	34	21
2614	14996	14
8419	14985	14
5454	81	4
6450	14318	24
7097	15069	6
1015	375	4
441	8991	6
1950	14989	14
5978	8931	11
9955	9033	25
430	26	4
8891	82	25
2337	15025	6
3661	14991	14
864	26	4
2721	14984	14
3578	13471	24
7254	15028	14
5152	8791	14
1859	3069	30
9703	9807	25
3700	8400	4
4614	15104	6
8512	10685	11
6180	13953	6
7309	241	14
8115	9391	14
7920	15056	6
5479	730	4
3632	13614	24
6547	12404	14
3485	15080	6
11489	9171	25
12003	14836	20
6404	10221	11
5527	9624	13
7861	15119	6
5102	14980	6
10893	26	25
7213	12128	13
4763	333	4
7276	15058	14
396	13567	6
8207	15063	14
13	85	29
11708	11444	25
4548	15080	6
3241	13001	6
8758	15000	14
14827	11049	20
7254	15039	6
7382	13280	5
4979	323	4
9795	8945	25
5716	11729	24
11615	188	7
8680	15014	6
7905	9391	6
1617	12785	24
7317	11335	14
503	15000	14
913	15039	6
7449	323	4
2390	15015	14
9310	375	25
7287	12727	6
7305	15063	6
6613	323	4
6502	13030	24
7445	14621	14
8727	122	11
396	9050	6
8564	13667	6
3187	13552	6
9212	8869	25
8564	10996	14
10329	8824	25
3779	15008	6
6814	9417	11
7071	15093	14
6954	15016	14
1569	8888	14
5075	9321	11
15395	13051	28
2208	15147	14
6224	323	4
1189	15063	6
3001	323	4
621	26	4
672	2571	30
11490	11703	25
8181	8783	14
1871	15066	14
3297	15009	6
6100	8899	14
2416	188	15
2687	375	4
4309	15001	6
3841	9976	14
8624	11435	24
3185	11054	27
3121	10495	14
3226	12975	11
2	271	21
2931	10954	11
2544	1312	21
4243	15015	14
3346	10495	6
